"λ_H","λ_E","w_H","wait","wait1","improvement","v"
2.357551020408163,0.02,292.33164674092444,52.4442170973972,-400.82931602078503,false,"0.3240816326530612"
2.4591836734693877,0.02,280.3036526974441,40.41622305391684,-415.5966494223721,false,"0.3240816326530612"
2.5608163265306123,0.02,290.3958746346054,50.508444991078136,-343.93022916040826,false,"0.44571428571428573"
2.662448979591837,0.02,287.1311425985847,47.24371295505745,-341.27089532915306,false,"0.3848979591836735"
2.764081632653061,0.02,283.2011074248618,43.31367778133455,-322.09576378530744,false,"0.3240816326530612"
2.8657142857142857,0.02,277.54681392189354,37.6593842783663,-313.46204674121884,false,"0.3240816326530612"
2.9673469387755103,0.02,272.3203860493105,32.43295640578327,-300.4706515934039,false,"0.3240816326530612"
3.068979591836735,0.02,275.17983837854996,35.29240873502272,-273.1500622719091,false,"0.26326530612244897"
3.170612244897959,0.02,270.49008754026016,30.60265789673292,-269.49847933988787,false,"0.26326530612244897"
3.2722448979591836,0.02,259.82335507146894,19.935925427941697,-239.997482466037,false,"0.3240816326530612"
3.373877551020408,0.02,262.2740651359752,22.386635492447965,-216.789876671768,false,"0.08081632653061224"
3.475510204081633,0.02,256.0700745342889,16.18264489076165,-223.5177779348232,false,"0.26326530612244897"
3.577142857142857,0.02,259.40555236604797,19.51812272252073,-201.13949479080821,false,"0.08081632653061224"
3.6787755102040816,0.02,246.91329567533535,7.025866031808107,-206.35736543778518,false,"0.1416326530612245"
3.780408163265306,0.02,248.96103420927764,9.0736045657504,-195.3823297191739,false,"0.1416326530612245"
3.8820408163265308,0.02,249.12802679810247,9.240597154575227,-191.82253651563215,false,"0.02"
3.983673469387755,0.02,234.27444472191797,-5.612984921609268,-193.52806542156554,true,"0.08081632653061224"
4.08530612244898,0.02,232.06066368359433,-7.826765959932914,-183.66334943870197,true,"0.0"
4.186938775510204,0.02,226.69049467172871,-13.196934971798527,-174.414066428378,true,"0.0"
4.288571428571428,0.02,234.67596601441227,-5.211463629114974,-157.02091952184628,true,"0.0"
4.390204081632653,0.02,230.9732071592853,-8.914222484241947,-154.78602949562426,true,"0.0"
4.4918367346938775,0.02,223.33312481913504,-16.554304824392204,-163.59349299353084,true,"0.0"
4.593469387755102,0.02,218.5395278830085,-21.347901760518738,-145.39526073930696,true,"0.0"
4.695102040816327,0.02,216.1722021431079,-23.71522750041933,-141.74066331142322,true,"0.0"
4.796734693877551,0.02,215.0280893199392,-24.859340323588043,-126.63042766809221,true,"0.0"
4.898367346938776,0.02,214.75131796353014,-25.1361116799971,-118.54678684254344,true,"0.0"
5.0,0.02,218.5815197730432,-21.305909870484044,-112.96762057081921,true,"0.0"
0.02,0.08081632653061224,192.35245295821056,-47.53497668531668,-1126.7599020997664,true,"0.02"
0.12163265306122449,0.08081632653061224,262.2779197250186,22.39049008149135,-3309.896096574502,false,"0.08081632653061224"
0.223265306122449,0.08081632653061224,232.6865984581516,-7.200831185375648,-3885.213590643538,true,"0.1416326530612245"
0.3248979591836735,0.08081632653061224,298.8095241682277,58.92209452470047,-3160.162264000925,false,"0.08081632653061224"
0.42653061224489797,0.08081632653061224,291.66987578491063,51.78244614138339,-2653.881549577959,false,"0.1416326530612245"
0.5281632653061225,0.08081632653061224,315.85965747659367,75.97222783306643,-2274.2167385492335,false,"0.20244897959183675"
0.6297959183673469,0.08081632653061224,325.3055334549768,85.41810381144955,-1858.96924658764,false,"0.20244897959183675"
0.7314285714285714,0.08081632653061224,300.31691964564385,60.42949000211661,-1706.564546517891,false,"0.26326530612244897"
0.8330612244897959,0.08081632653061224,337.6587099565072,97.77128031297997,-1444.8326443102135,false,"0.3240816326530612"
0.9346938775510204,0.08081632653061224,330.73289040548156,90.84546076195431,-1262.7678926873948,false,"0.3240816326530612"
1.036326530612245,0.08081632653061224,317.85375297819377,77.96632333466653,-1149.4457077022842,false,"0.3240816326530612"
1.1379591836734695,0.08081632653061224,324.90976822062066,85.02233857709342,-998.6083137861754,false,"0.3240816326530612"
1.2395918367346939,0.08081632653061224,332.35717927550934,92.4697496319821,-913.8179364536353,false,"0.44571428571428573"
1.3412244897959185,0.08081632653061224,328.3190571708266,88.43162752729938,-843.2940869811287,false,"0.3240816326530612"
1.4428571428571428,0.08081632653061224,330.05535285885645,90.16792321532921,-774.694905453659,false,"0.44571428571428573"
1.5444897959183674,0.08081632653061224,309.8030123579784,69.91558271445115,-716.8206405064568,false,"0.5065306122448979"
1.6461224489795918,0.08081632653061224,310.77234110512063,70.88491146159339,-665.7835577354422,false,"0.3848979591836735"
1.7477551020408164,0.08081632653061224,298.3487360379272,58.46130639439997,-636.6476717511287,false,"0.3848979591836735"
1.8493877551020408,0.08081632653061224,325.06714784278097,85.17971819925373,-567.6315396210993,false,"0.6281632653061224"
1.9510204081632654,0.08081632653061224,297.9634712342306,58.07604159070337,-515.4006726479653,false,"0.5065306122448979"
2.0526530612244898,0.08081632653061224,286.05130628537535,46.163876641848105,-483.8131798151932,false,"0.44571428571428573"
2.1542857142857144,0.08081632653061224,287.00215529999736,47.114725656470114,-456.6061838577081,false,"0.3848979591836735"
2.255918367346939,0.08081632653061224,287.4814858262389,47.594056182711654,-439.05136403363633,false,"0.5065306122448979"
2.357551020408163,0.08081632653061224,292.2850768185084,52.39764717498116,-393.4328313090996,false,"0.3240816326530612"
2.4591836734693877,0.08081632653061224,284.9387628227754,45.05133317924816,-359.6658418084013,false,"0.3240816326530612"
2.5608163265306123,0.08081632653061224,280.33073481676155,40.44330517323431,-347.3070529116282,false,"0.44571428571428573"
2.662448979591837,0.08081632653061224,280.69103631724073,40.80360667371349,-323.1695871476158,false,"0.3848979591836735"
2.764081632653061,0.08081632653061224,253.43231392789875,13.544884284371506,-329.69202641275166,false,"0.3240816326530612"
2.8657142857142857,0.08081632653061224,269.16245847340076,29.27502882987352,-286.023802017418,false,"0.3240816326530612"
2.9673469387755103,0.08081632653061224,270.16908970510315,30.281660061575906,-266.60416797944356,false,"0.3240816326530612"
3.068979591836735,0.08081632653061224,268.2727955155755,28.385365872048283,-261.054087908472,false,"0.26326530612244897"
3.170612244897959,0.08081632653061224,258.4197910354711,18.53236139194388,-244.20116367224415,false,"0.26326530612244897"
3.2722448979591836,0.08081632653061224,258.19084970903623,18.303420065508988,-246.6342129065563,false,"0.3240816326530612"
3.373877551020408,0.08081632653061224,253.08400436873544,13.196574725208194,-228.03941367271008,false,"0.08081632653061224"
3.475510204081633,0.08081632653061224,244.95696422285786,5.069534579330622,-220.80662112397826,false,"0.26326530612244897"
3.577142857142857,0.08081632653061224,248.89228842733587,9.00485878380863,-202.69880037675915,false,"0.08081632653061224"
3.6787755102040816,0.08081632653061224,232.47278888084048,-7.4146407626867585,-221.14784874006824,true,"0.1416326530612245"
3.780408163265306,0.08081632653061224,245.956650681095,6.0692210375677575,-185.79163035630663,false,"0.1416326530612245"
3.8820408163265308,0.08081632653061224,228.88726676941073,-11.000162874116512,-187.4942996241139,true,"0.02"
3.983673469387755,0.08081632653061224,243.65174285635288,3.764313212825641,-159.4339286127643,false,"0.08081632653061224"
4.08530612244898,0.08081632653061224,231.98671418199436,-7.900715461532883,-164.66425276662434,true,"0.0"
4.186938775510204,0.08081632653061224,230.356501303369,-9.530928340158255,-159.17592514893977,true,"0.0"
4.288571428571428,0.08081632653061224,229.37626585357677,-10.511163789950473,-152.96311018814512,true,"0.0"
4.390204081632653,0.08081632653061224,224.31839257697683,-15.569037066550408,-150.37535208952957,true,"0.0"
4.4918367346938775,0.08081632653061224,216.9846564545429,-22.902773188984355,-143.10167702660365,true,"0.0"
4.593469387755102,0.08081632653061224,220.13346887853356,-19.75396076499368,-149.7719330978715,true,"0.0"
4.695102040816327,0.08081632653061224,218.33123504410878,-21.55619459941846,-126.04680614139914,true,"0.0"
4.796734693877551,0.08081632653061224,208.12958073114063,-31.757848912386606,-139.37657677862595,true,"0.0"
4.898367346938776,0.08081632653061224,209.2799361224824,-30.60749352104483,-138.3814559493032,true,"0.0"
5.0,0.08081632653061224,205.2778888444622,-34.60954079906503,-124.86445421831263,true,"0.0"
0.02,0.1416326530612245,196.09731864829817,-43.79011099522907,-441.12779130771946,true,"0.02"
0.12163265306122449,0.1416326530612245,194.04707252901312,-45.84035711451412,-891.2042631783142,true,"0.08081632653061224"
0.223265306122449,0.1416326530612245,242.43018226792876,2.5427526244015155,-1801.618048531159,false,"0.1416326530612245"
0.3248979591836735,0.1416326530612245,239.82313630689399,-0.06429333663325565,-2021.5752189238774,true,"0.08081632653061224"
0.42653061224489797,0.1416326530612245,273.91164101735177,34.02421137382453,-2084.7860665025105,false,"0.1416326530612245"
0.5281632653061225,0.1416326530612245,281.8371378842968,41.94970824076955,-1764.5052525165765,false,"0.20244897959183675"
0.6297959183673469,0.1416326530612245,283.13452114923905,43.24709150571181,-1562.0942570737552,false,"0.20244897959183675"
0.7314285714285714,0.1416326530612245,319.368989394397,79.48155975086974,-1402.725297890689,false,"0.26326530612244897"
0.8330612244897959,0.1416326530612245,304.0508021819974,64.16337253847018,-1290.010211335182,false,"0.3240816326530612"
0.9346938775510204,0.1416326530612245,313.22876876646603,73.34133912293879,-1071.6283102359953,false,"0.3240816326530612"
1.036326530612245,0.1416326530612245,297.5532393611388,57.66580971761158,-1035.8836733885305,false,"0.3240816326530612"
1.1379591836734695,0.1416326530612245,310.10674585012805,70.21931620660081,-894.0073617349584,false,"0.3240816326530612"
1.2395918367346939,0.1416326530612245,320.6341571375306,80.74672749400338,-818.8852738125129,false,"0.44571428571428573"
1.3412244897959185,0.1416326530612245,298.6431821955191,58.75575255199186,-794.5458598991461,false,"0.3240816326530612"
1.4428571428571428,0.1416326530612245,313.09530354524856,73.20787390172131,-708.0249612201324,false,"0.44571428571428573"
1.5444897959183674,0.1416326530612245,298.42893091005817,58.54150126653093,-638.5113880997587,false,"0.5065306122448979"
1.6461224489795918,0.1416326530612245,289.37120081310786,49.48377116958062,-604.6090498835389,false,"0.3848979591836735"
1.7477551020408164,0.1416326530612245,287.6804922868136,47.79306264328636,-586.8885964718911,false,"0.3848979591836735"
1.8493877551020408,0.1416326530612245,307.5799488395415,67.69251919601425,-486.383922244115,false,"0.6281632653061224"
1.9510204081632654,0.1416326530612245,296.86616251176866,56.97873286824142,-486.35269220575805,false,"0.5065306122448979"
2.0526530612244898,0.1416326530612245,280.5242840774577,40.636854433930466,-469.39624482770313,false,"0.44571428571428573"
2.1542857142857144,0.1416326530612245,295.2865173202845,55.39908767675723,-406.55094398166705,false,"0.3848979591836735"
2.255918367346939,0.1416326530612245,279.2636618447204,39.37623220119315,-420.5856331034849,false,"0.5065306122448979"
2.357551020408163,0.1416326530612245,277.05911720793216,37.17168756440492,-398.47534352301085,false,"0.3240816326530612"
2.4591836734693877,0.1416326530612245,286.4461468398523,46.55871719632506,-345.80320072402674,false,"0.3240816326530612"
2.5608163265306123,0.1416326530612245,261.52648360256285,21.639053959035607,-364.13178990664994,false,"0.44571428571428573"
2.662448979591837,0.1416326530612245,266.89559446102066,27.008164817493423,-303.98363624743115,false,"0.3848979591836735"
2.764081632653061,0.1416326530612245,269.79532180298503,29.907892159457788,-296.5454897755141,false,"0.3240816326530612"
2.8657142857142857,0.1416326530612245,276.28731772037423,36.39988807684699,-274.21786405537017,false,"0.3240816326530612"
2.9673469387755103,0.1416326530612245,254.82967214835736,14.94224250483012,-263.43424649326454,false,"0.3240816326530612"
3.068979591836735,0.1416326530612245,263.1814688175552,23.294039174027944,-258.68428946750697,false,"0.26326530612244897"
3.170612244897959,0.1416326530612245,253.06427780389714,13.1768481603699,-240.57348851079217,false,"0.26326530612244897"
3.2722448979591836,0.1416326530612245,259.7995688352047,19.912139191677454,-209.19703110284178,false,"0.3240816326530612"
3.373877551020408,0.1416326530612245,238.55918116553923,-1.3282484779880122,-227.3410834564127,true,"0.08081632653061224"
3.475510204081633,0.1416326530612245,248.70643537456812,8.819005731040875,-210.80951631874171,false,"0.26326530612244897"
3.577142857142857,0.1416326530612245,227.37878486566737,-12.508644777859871,-223.56802490882538,true,"0.08081632653061224"
3.6787755102040816,0.1416326530612245,248.6046014452064,8.717171801679171,-174.70872273139162,false,"0.1416326530612245"
3.780408163265306,0.1416326530612245,245.9284752396142,6.041045596086946,-195.5498891477338,false,"0.1416326530612245"
3.8820408163265308,0.1416326530612245,231.5206966992661,-8.366732944261145,-186.94306488893844,true,"0.02"
3.983673469387755,0.1416326530612245,218.43710565213843,-21.450323991388814,-186.96068195413068,true,"0.08081632653061224"
4.08530612244898,0.1416326530612245,229.17009943029004,-10.717330213237204,-162.00802019008026,true,"0.0"
4.186938775510204,0.1416326530612245,219.41036573542863,-20.477063908098614,-155.01061650532677,true,"0.0"
4.288571428571428,0.1416326530612245,217.4737262559189,-22.413703387608336,-151.52146047951356,true,"0.0"
4.390204081632653,0.1416326530612245,219.90906671547003,-19.97836292805721,-128.87916064884718,true,"0.0"
4.4918367346938775,0.1416326530612245,219.37865586675838,-20.508773776768862,-143.86716983748966,true,"0.0"
4.593469387755102,0.1416326530612245,220.0922193626878,-19.795210280839427,-128.79365013880962,true,"0.0"
4.695102040816327,0.1416326530612245,208.93238565140393,-30.955043992123308,-129.3631089821779,true,"0.0"
4.796734693877551,0.1416326530612245,205.84284462555607,-34.04458501797117,-127.43182032126285,true,"0.0"
4.898367346938776,0.1416326530612245,208.39618584279683,-31.491243800730416,-121.20583885853009,true,"0.0"
5.0,0.1416326530612245,191.5519506483121,-48.33547899521514,-127.54377106300345,true,"0.0"
0.02,0.20244897959183675,162.9790508039208,-76.90837883960643,-314.9897616710892,true,"0.02"
0.12163265306122449,0.20244897959183675,182.89928358257615,-56.988146060951095,-463.7144199293074,true,"0.08081632653061224"
0.223265306122449,0.20244897959183675,207.60421983403853,-32.28320980948871,-789.7729901594776,true,"0.1416326530612245"
0.3248979591836735,0.20244897959183675,203.96396578268968,-35.92346386083756,-1463.607246938252,true,"0.08081632653061224"
0.42653061224489797,0.20244897959183675,224.21331703725124,-15.674112606275997,-1534.3155011005658,true,"0.1416326530612245"
0.5281632653061225,0.20244897959183675,255.7087859207733,15.821356277246053,-1510.2219051721854,false,"0.20244897959183675"
0.6297959183673469,0.20244897959183675,247.1747383956739,7.287308752146657,-1427.5920625961776,false,"0.20244897959183675"
0.7314285714285714,0.20244897959183675,270.7157080908846,30.828278447357377,-1264.808051155417,false,"0.26326530612244897"
0.8330612244897959,0.20244897959183675,282.43044152411744,42.5430118805902,-1121.7085006452187,false,"0.3240816326530612"
0.9346938775510204,0.20244897959183675,278.094026316414,38.20659667288675,-992.4671640546018,false,"0.3240816326530612"
1.036326530612245,0.20244897959183675,299.3729761764057,59.48554653287846,-842.1803434173794,false,"0.3240816326530612"
1.1379591836734695,0.20244897959183675,303.70444154499586,63.81701190146862,-783.1848629914391,false,"0.3240816326530612"
1.2395918367346939,0.20244897959183675,298.3031216957127,58.41569205218548,-791.4378933240287,false,"0.44571428571428573"
1.3412244897959185,0.20244897959183675,305.6713522286958,65.78392258516857,-704.351163415077,false,"0.3240816326530612"
1.4428571428571428,0.20244897959183675,305.34153005464486,65.45410041111762,-652.732428480753,false,"0.44571428571428573"
1.5444897959183674,0.20244897959183675,294.11297613254885,54.22554648902161,-602.7731742698693,false,"0.5065306122448979"
1.6461224489795918,0.20244897959183675,308.0239281400213,68.13649849649408,-547.2791675817692,false,"0.3848979591836735"
1.7477551020408164,0.20244897959183675,286.274117646366,46.38668800283875,-542.9095101636029,false,"0.3848979591836735"
1.8493877551020408,0.20244897959183675,278.52509592326885,38.63766627974161,-511.0641577594996,false,"0.6281632653061224"
1.9510204081632654,0.20244897959183675,275.6109408088615,35.72351116533429,-465.1580904907521,false,"0.5065306122448979"
2.0526530612244898,0.20244897959183675,271.3450193333921,31.457589689864847,-453.8482439856589,false,"0.44571428571428573"
2.1542857142857144,0.20244897959183675,266.9124905868918,27.025060943364565,-396.97192912002635,false,"0.3848979591836735"
2.255918367346939,0.20244897959183675,257.35786034530173,17.47043070177449,-396.7889122827201,false,"0.5065306122448979"
2.357551020408163,0.20244897959183675,283.14381646069387,43.25638681716663,-362.1340488474766,false,"0.3240816326530612"
2.4591836734693877,0.20244897959183675,267.0754325848378,27.18800294131057,-331.13297865647473,false,"0.3240816326530612"
2.5608163265306123,0.20244897959183675,267.9876099037075,28.100180260180252,-330.4027693605892,false,"0.44571428571428573"
2.662448979591837,0.20244897959183675,265.65504000295215,25.767610359424907,-304.5754236907663,false,"0.3848979591836735"
2.764081632653061,0.20244897959183675,263.762816657007,23.87538701347978,-298.04448641113396,false,"0.3240816326530612"
2.8657142857142857,0.20244897959183675,250.61651608218165,10.729086438654406,-289.24008365080647,false,"0.3240816326530612"
2.9673469387755103,0.20244897959183675,245.7406324892329,5.853202845705653,-258.62901992490447,false,"0.3240816326530612"
3.068979591836735,0.20244897959183675,247.93714053989768,8.049710896370442,-268.4973230466587,false,"0.26326530612244897"
3.170612244897959,0.20244897959183675,250.543931062652,10.656501419124766,-237.19701787188342,false,"0.26326530612244897"
3.2722448979591836,0.20244897959183675,236.23125647080926,-3.6561731727179847,-224.30970115138078,true,"0.3240816326530612"
3.373877551020408,0.20244897959183675,237.5625489914068,-2.3248806521204415,-230.0755542478202,true,"0.08081632653061224"
3.475510204081633,0.20244897959183675,237.52985985093142,-2.357569792595825,-203.64745900426294,true,"0.26326530612244897"
3.577142857142857,0.20244897959183675,233.3718650793929,-6.515564564134337,-210.37363991349818,true,"0.08081632653061224"
3.6787755102040816,0.20244897959183675,237.7908452949367,-2.0965843485905395,-186.82434801529044,true,"0.1416326530612245"
3.780408163265306,0.20244897959183675,234.48342202445764,-5.404007619069603,-164.15871472913284,true,"0.1416326530612245"
3.8820408163265308,0.20244897959183675,228.62353798241253,-11.263891661114712,-170.2076854949717,true,"0.02"
3.983673469387755,0.20244897959183675,219.9630090026561,-19.924420640871148,-172.0518858590713,true,"0.08081632653061224"
4.08530612244898,0.20244897959183675,226.99096502069182,-12.896464622835424,-153.78778552325093,true,"0.0"
4.186938775510204,0.20244897959183675,227.00952498566156,-12.877904657865685,-148.07764427999146,true,"0.0"
4.288571428571428,0.20244897959183675,222.17573093462008,-17.711698708907164,-149.51316845565722,true,"0.0"
4.390204081632653,0.20244897959183675,228.02883150591705,-11.858598137610187,-124.45961156980965,true,"0.0"
4.4918367346938775,0.20244897959183675,222.45320335572612,-17.434226287801124,-139.74349361291942,true,"0.0"
4.593469387755102,0.20244897959183675,211.04500647279008,-28.842423170737163,-124.95101630167937,true,"0.0"
4.695102040816327,0.20244897959183675,204.39676253681532,-35.490667106711925,-121.60623798426636,true,"0.0"
4.796734693877551,0.20244897959183675,209.05954281606628,-30.827886827460958,-119.12786159589254,true,"0.0"
4.898367346938776,0.20244897959183675,192.23078054436058,-47.65664909916666,-134.47119261188152,true,"0.0"
5.0,0.20244897959183675,201.99653471944555,-37.89089492408169,-126.63313341330138,true,"0.0"
0.02,0.26326530612244897,141.4497837228745,-98.43764592065273,-205.11159172694553,true,"0.02"
0.12163265306122449,0.26326530612244897,149.31388340443326,-90.57354623909399,-304.71477358914524,true,"0.08081632653061224"
0.223265306122449,0.26326530612244897,194.58293852876858,-45.30449111475866,-412.6881566894512,true,"0.1416326530612245"
0.3248979591836735,0.26326530612244897,228.11729867209104,-11.770130971436203,-638.8076147796139,true,"0.08081632653061224"
0.42653061224489797,0.26326530612244897,206.4668931481781,-33.420536495349154,-967.1777351249143,true,"0.1416326530612245"
0.5281632653061225,0.26326530612244897,231.17965138124245,-8.70777826228479,-1105.0868775558674,true,"0.20244897959183675"
0.6297959183673469,0.26326530612244897,228.23481859371313,-11.652611049814112,-1216.299305540172,true,"0.20244897959183675"
0.7314285714285714,0.26326530612244897,241.60282441172617,1.7153947681989337,-1001.1711597446114,false,"0.26326530612244897"
0.8330612244897959,0.26326530612244897,283.2158525797488,43.32842293622156,-907.5700966368408,false,"0.3240816326530612"
0.9346938775510204,0.26326530612244897,277.8750235065791,37.98759386305187,-855.9174682303526,false,"0.3240816326530612"
1.036326530612245,0.26326530612244897,266.59460953564064,26.707179892113402,-810.1232342445315,false,"0.3240816326530612"
1.1379591836734695,0.26326530612244897,286.4980744685216,46.61064482499438,-737.375159595098,false,"0.3240816326530612"
1.2395918367346939,0.26326530612244897,256.07731834942024,16.189888705892997,-685.7851200798835,false,"0.44571428571428573"
1.3412244897959185,0.26326530612244897,286.368333210681,46.480903567153746,-622.5029326469446,false,"0.3240816326530612"
1.4428571428571428,0.26326530612244897,286.120218579235,46.23278893570773,-623.4848898724338,false,"0.44571428571428573"
1.5444897959183674,0.26326530612244897,284.5593718316949,44.671942188167634,-557.3993415117203,false,"0.5065306122448979"
1.6461224489795918,0.26326530612244897,266.28322901928163,26.395799375754393,-516.9748240699216,false,"0.3848979591836735"
1.7477551020408164,0.26326530612244897,269.4624306431171,29.57500099958986,-506.80725765157894,false,"0.3848979591836735"
1.8493877551020408,0.26326530612244897,282.4785689664,42.59113932287278,-474.3951017815886,false,"0.6281632653061224"
1.9510204081632654,0.26326530612244897,277.1947943986246,37.30736475509735,-447.6570389266227,false,"0.5065306122448979"
2.0526530612244898,0.26326530612244897,270.9168730851955,31.029443441668263,-375.02026607783097,false,"0.44571428571428573"
2.1542857142857144,0.26326530612244897,266.67681976010266,26.78939011657542,-386.81796269826685,false,"0.3848979591836735"
2.255918367346939,0.26326530612244897,271.5079808297067,31.620551186179455,-344.45658322706623,false,"0.5065306122448979"
2.357551020408163,0.26326530612244897,253.44466833286768,13.557238689340437,-366.4977079022341,false,"0.3240816326530612"
2.4591836734693877,0.26326530612244897,265.40233418033444,25.514904536807194,-314.3910696199711,false,"0.3240816326530612"
2.5608163265306123,0.26326530612244897,251.7330946889666,11.845665045439347,-307.0442040823124,false,"0.44571428571428573"
2.662448979591837,0.26326530612244897,261.3293454764776,21.44191583295037,-294.2978532837537,false,"0.3848979591836735"
2.764081632653061,0.26326530612244897,252.2278986366687,12.340468993141457,-288.2047942046827,false,"0.3240816326530612"
2.8657142857142857,0.26326530612244897,237.58175742048866,-2.3056722230385844,-276.23381306118904,true,"0.3240816326530612"
2.9673469387755103,0.26326530612244897,243.9674995616292,4.0800699181019695,-258.5329473022663,false,"0.3240816326530612"
3.068979591836735,0.26326530612244897,246.60354094535583,6.71611130182859,-244.5044233699156,false,"0.26326530612244897"
3.170612244897959,0.26326530612244897,240.25093514132746,0.3635054978002188,-243.37031254909184,false,"0.26326530612244897"
3.2722448979591836,0.26326530612244897,236.39706052947506,-3.4903691140521858,-218.7286202696785,true,"0.3240816326530612"
3.373877551020408,0.26326530612244897,228.25682756327205,-11.630602080255187,-223.58239803368969,true,"0.08081632653061224"
3.475510204081633,0.26326530612244897,245.03181633329578,5.144386689768538,-201.61819306987192,false,"0.26326530612244897"
3.577142857142857,0.26326530612244897,225.12951468504568,-14.757914958481564,-200.49391006645945,true,"0.08081632653061224"
3.6787755102040816,0.26326530612244897,229.76830582736565,-10.11912381616159,-188.51361695217443,true,"0.1416326530612245"
3.780408163265306,0.26326530612244897,217.3355964916997,-22.551833151827537,-187.45685491469513,true,"0.1416326530612245"
3.8820408163265308,0.26326530612244897,228.34854401024717,-11.538885633280074,-171.05761088664167,true,"0.02"
3.983673469387755,0.26326530612244897,220.74094425574708,-19.14648538778016,-169.57087773676744,true,"0.08081632653061224"
4.08530612244898,0.26326530612244897,211.98946221117436,-27.897967432352885,-159.91653810225804,true,"0.0"
4.186938775510204,0.26326530612244897,205.7564804175778,-34.13094922594945,-163.84820646571137,true,"0.0"
4.288571428571428,0.26326530612244897,217.29114080339227,-22.596288840134974,-154.89376271687857,true,"0.0"
4.390204081632653,0.26326530612244897,204.07371948286897,-35.813710160658275,-141.4328752016827,true,"0.0"
4.4918367346938775,0.26326530612244897,204.97751850633958,-34.90991113718766,-133.6348784249378,true,"0.0"
4.593469387755102,0.26326530612244897,217.96909049940516,-21.918339144122086,-112.44349655391991,true,"0.0"
4.695102040816327,0.26326530612244897,197.08118114410007,-42.80624849942717,-138.1662273253557,true,"0.0"
4.796734693877551,0.26326530612244897,209.93021817851155,-29.95721146501569,-118.77499816925842,true,"0.0"
4.898367346938776,0.26326530612244897,197.71557990790288,-42.17184973562436,-124.0912094170304,true,"0.0"
5.0,0.26326530612244897,197.4770726629983,-42.410356980528945,-124.90453469405884,true,"0.0"
0.02,0.3240816326530612,139.90131220239178,-99.98611744113546,-129.75082694195046,true,"0.02"
0.12163265306122449,0.3240816326530612,149.46069806358253,-90.42673157994471,-208.3329629954835,true,"0.08081632653061224"
0.223265306122449,0.3240816326530612,163.91322356373632,-75.97420607979092,-312.02411630835877,true,"0.1416326530612245"
0.3248979591836735,0.3240816326530612,183.1726992699529,-56.714730373574355,-507.28737298255305,true,"0.08081632653061224"
0.42653061224489797,0.3240816326530612,203.2202910797856,-36.667138563741645,-579.8700325993552,true,"0.1416326530612245"
0.5281632653061225,0.3240816326530612,192.21513002300773,-47.67229962051951,-819.4452908163844,true,"0.20244897959183675"
0.6297959183673469,0.3240816326530612,203.09154257078896,-36.79588707273828,-914.1531473691782,true,"0.20244897959183675"
0.7314285714285714,0.3240816326530612,237.32380465535297,-2.5636249881742685,-812.7592871079418,true,"0.26326530612244897"
0.8330612244897959,0.3240816326530612,255.3761235651166,15.488693921589345,-778.6782801511035,false,"0.3240816326530612"
